restaurant_name,restaurant_id,city,categories,veg_category_count
jilles-beer-burgers-gent,O53R7O01,Ghent,"Vegetarian burgers,Vegan burgers",2
uma-marisqueria,O5N007N1,Ghent,No Vegetarian Categories,1
soepermarkt,O5P3P7PN,Ghent,No Vegetarian Categories,1
scoober-hub-gent,O5PO3NR,Ghent,No Vegetarian Categories,1
asmin,O5QOORPN,Ghent,No Vegetarian Categories,1
burger-king-gent,O5RQ1RR,Ghent,No Vegetarian Categories,1
dominos-pizza-gent-dampoort,O735P3PN,Ghent,"Pizzas vegan,Vegan Pizza's",2
wasbar-korenmarkt,O75NR7Q,Ghent,No Vegetarian Categories,1
quick-gent,O7NRQ7Q,Ghent,No Vegetarian Categories,1
himschoot,O7P51ON1,Ghent,No Vegetarian Categories,1
himalaya-gent-1,O7PNP011,Ghent,"Vegetarian dishes,Vegetarian starters",2
au-pain-marie,ON0N7RR,Ghent,No Vegetarian Categories,1
wasbar-kalandestraat,ON100PPN,Ghent,No Vegetarian Categories,1
sandwichbar-mina,ON100R5,Ghent,No Vegetarian Categories,1
sushi-love-gent,ON3Q17PN,Ghent,No Vegetarian Categories,1
nonna-stella,ON5N3O01,Ghent,No Vegetarian Categories,1
pho-saigon,ON5N5N01,Ghent,No Vegetarian Categories,1
food-planet,ONNQ1P01,Ghent,No Vegetarian Categories,1
yoki-sushi-grill,OO1O07R1,Ghent,No Vegetarian Categories,1
fitchen-korenmarkt,OO3357R1,Ghent,VEGGIE / VEGAN,1
the-waffle-factory,OOON37N1,Ghent,No Vegetarian Categories,1
emmys-eats-and-sweets,OOOP0RR,Ghent,No Vegetarian Categories,1
orange-ini,OOP1O3PN,Ghent,No Vegetarian Categories,1
gok-2,OOPP3Q5,Ghent,No Vegetarian Categories,1
frituur-frans-hooiaard,OOPP7NNN,Ghent,No Vegetarian Categories,1
bavet-gent-verlorenkost,OPRRQ7Q,Ghent,No Vegetarian Categories,1
abooov-kebab,OQ0PO101,Ghent,No Vegetarian Categories,1
holy-guacamoly-burrito-shop-zuid,OQ73Q1PN,Ghent,No Vegetarian Categories,1
aba-jour,OQO01031,Ghent,Vegetarian,1
frituur-louiss,OQQ33ON1,Ghent,No Vegetarian Categories,1
nam-jai,OQR5PQ5,Ghent,No Vegetarian Categories,1
the-chocolate-home,OR10PNPN,Ghent,No Vegetarian Categories,1
kofteci-bayram,OR10QO01,Ghent,No Vegetarian Categories,1
kismetli,OR1OR501,Ghent,No Vegetarian Categories,1
limoena-grillhouse,OR1Q70QN,Ghent,No Vegetarian Categories,1
twilightsushi,OR3ON0PN,Ghent,No Vegetarian Categories,1
pizza-roma-4,OR53Q5PN,Ghent,No Vegetarian Categories,1
yaki-noodle,OR5R7O01,Ghent,No Vegetarian Categories,1
muday-1,ORR051PN,Ghent,No Vegetarian Categories,1
bubble-bar-gent,Q015RPQN,Ghent,No Vegetarian Categories,1
indian-curry-house,Q13PPQO,Ghent,Vegetarian dishes,1
balls-glory-gent,Q75RPN5,Ghent,No Vegetarian Categories,1
ramen-bambu-gent,QOO1N7QN,Ghent,No Vegetarian Categories,1
ankara,QQ307N5,Ghent,No Vegetarian Categories,1
ellis-gent,QQ35P33,Ghent,No Vegetarian Categories,1
uzume-sushi-bar,QR07RQO,Ghent,No Vegetarian Categories,1
zilverpot,QRNP07QN,Ghent,No Vegetarian Categories,1
sushi-oostakker,R07RROQN,Beervelde,No Vegetarian Categories,1
tapeo-gent,R0N5O3QN,Ghent,No Vegetarian Categories,1
the-waffle-factory-veerleplein-gent,R13R1PQN,Ghent,No Vegetarian Categories,1
barouche-i,R153PNQN,Ghent,No Vegetarian Categories,1
pita-omega,R1715PQN,Ghent,No Vegetarian Categories,1
mian,R1N3Q3QN,Ghent,No Vegetarian Categories,1
chapeluur-gent,R1PR73QN,Ghent,No Vegetarian Categories,1
ocean-sushi-gent,R3P7N,Ghent,No Vegetarian Categories,1
kims-kitchen-gent-2,R5PR15QN,Ghent,No Vegetarian Categories,1
frituur-watersportbaan-1,R73NOOQN,Ghent,No Vegetarian Categories,1
ariana-food,RN55NPQN,Ghent,No Vegetarian Categories,1
pitta-destelbergen,RNP315QN,Beervelde,No Vegetarian Categories,1
uzume-sushi-overpoort,RNR5Q5QN,Ghent,No Vegetarian Categories,1
barouche-kortemunt,RO53PNQN,Ghent,No Vegetarian Categories,1
the-waffle-factory-pensmarkt,RO553PQN,Ghent,No Vegetarian Categories,1
frituur-friet-bar,ROR103QN,Ghent,No Vegetarian Categories,1
de-echte-gentse-neuzen,RPN771QN,Ghent,No Vegetarian Categories,1
everest-gurkha,RQ03O5QN,Ghent,No Vegetarian Categories,1
gardenia,RQ3N55QN,Ghent,No Vegetarian Categories,1
tush-gent,RQ70QPQN,Ghent,No Vegetarian Categories,1
halab-al-shahbae-1,RQOQ03QN,Ghent,No Vegetarian Categories,1
take-one,RQRN13QN,Ghent,No Vegetarian Categories,1
3piramiden,3NOPON,Laar,No Vegetarian Categories,1
daily-burger,N1N31Q7,Laar,No Vegetarian Categories,1
efes-geetbets,O0PROQPN,Halen,No Vegetarian Categories,1
kebap-mustafa,OOP7OPPN,Halen,No Vegetarian Categories,1
anka-kebap,Q757OOO,Halen,No Vegetarian Categories,1
fujiyama-sushibar-sint-truiden,37QPPR7N,Sint-Truiden,No Vegetarian Categories,1
grill-room-isis-sint-truiden-1,57Q0Q3N,Sint-Truiden,No Vegetarian Categories,1
pizzeria-luigi-alken,N0ONOOQ,Hasselt,No Vegetarian Categories,1
donatello-sint-truiden,NN1QOPO,Mechelen-Bovelingen,No Vegetarian Categories,1
royal-india-sint-truiden,O550Q5N1,Sint-Truiden,No Vegetarian Categories,1
pizza-hut-sint-truiden,O7330QPN,Sint-Truiden,No Vegetarian Categories,1
pizzeria-kebap-selin,OQP70101,Sint-Truiden,No Vegetarian Categories,1
ararat-sint-truiden-2,OROO1701,Mechelen-Bovelingen,No Vegetarian Categories,1
blue-pearl,3O1Q551,Dikkelvenne,No Vegetarian Categories,1
dave-the-camel,QOO307QN,Dikkelvenne,No Vegetarian Categories,1
frituur-pitta-twee-deuren,QR0O3QO,Dikkelvenne,No Vegetarian Categories,1
dominos-pizza-turnhout-1,00P5ON31,Turnhout,"Pizzas vegan,Vegan Pizza's",2
jd-corner,330P3R7N,Turnhout,No Vegetarian Categories,1
kebap-anatolie,3357NP1,Turnhout,No Vegetarian Categories,1
xinxin,3N5OR77N,Turnhout,No Vegetarian Categories,1
sfinx-turnhout,50P01ON,Turnhout,No Vegetarian Categories,1
q-taro,O0O1O17,Turnhout,No Vegetarian Categories,1
alo-pizza-turnhout,O155QP01,Arendonk,No Vegetarian Categories,1
agora,O31PN7R1,Turnhout,No Vegetarian Categories,1
eethuis-istanbul-turnhout,O33NP501,Turnhout,No Vegetarian Categories,1
noumidia-resto-turnhout,O351135N,Turnhout,No Vegetarian Categories,1
het-paleis-eethuis,O3R51701,Arendonk,No Vegetarian Categories,1
flamingo-pizza-kebap,O5P01RPN,Meer,No Vegetarian Categories,1
abu-simbel-1,Q71R07O,Turnhout,No Vegetarian Categories,1
snackbar-panino,QO75R33,Turnhout,No Vegetarian Categories,1
snack-it,R7PPOPQN,Turnhout,No Vegetarian Categories,1
sultan-testelt-1,07O05311,Averbode,No Vegetarian Categories,1
baskent-averbode-1,N1QPN0Q,Averbode,No Vegetarian Categories,1
eethuis-carlos-aarschot,ORRRO7N1,Rillaar,No Vegetarian Categories,1
istanbul-grill-huis-1,Q0OP7OO,Rillaar,No Vegetarian Categories,1
tasty-sushi-grill-bar,0QO5Q311,Lubbeek,No Vegetarian Categories,1
kaya-holsbeek,0QQR5711,Lubbeek,No Vegetarian Categories,1
metin,33PRNP1,Tielt,No Vegetarian Categories,1
millennium,33RO1P1,Tielt,No Vegetarian Categories,1
rumah-jawa,3N0NP57N,Averbode,No Vegetarian Categories,1
bij-carlos,3RRO1P1,Tielt,No Vegetarian Categories,1
sam-kebab,O5PP1RPN,Tielt,No Vegetarian Categories,1
merdin-2-rotselaar,O7Q5O101,Leuven,No Vegetarian Categories,1
pizza-memo,5PQROQN,Zonnegem,No Vegetarian Categories,1
pizza-palace-9230,O3Q1077,Wetteren,No Vegetarian Categories,1
boston-pizza-lede,OR30N1PN,Aalst,No Vegetarian Categories,1
snack-frituur-hanoodi,R07N3NQN,Wetteren,No Vegetarian Categories,1
cafe-de-revue-hakuna-patata,RQOR7OQN,Wetteren,No Vegetarian Categories,1
pizza-hut-delivery-brugge-sint-kruis,35QRQ,Bruges,No Vegetarian Categories,1
pizza-saint-vero,OQPNR031,Bruges,No Vegetarian Categories,1
midtown-oostkamp,R7PQQPQN,Zedelgem,No Vegetarian Categories,1
maki-maki-laeken,00NQOR5N,Vilvoorde,Nos makis veggies/vegan,1
vis-cadias,01RN337N,Vilvoorde,No Vegetarian Categories,1
patzaa,03N070N1,Groot-Bijgaarden,No Vegetarian Categories,1
tchoks-burger,03O7O37N,Strombeek-Bever,No Vegetarian Categories,1
the-cousins,03Q33O7N,Strombeek-Bever,No Vegetarian Categories,1
snack-bockstael-laeken,05501O7N,Wolvertem,No Vegetarian Categories,1
la-parenthese-ganshoren,0O7ROQ5N,Groot-Bijgaarden,No Vegetarian Categories,1
pizza-pasta-toscana,0OO70711,Vilvoorde,No Vegetarian Categories,1
snack-simonis-1081,0P13QQ5N,Groot-Bijgaarden,No Vegetarian Categories,1
dolce-italia-laeken,0PQPRQ11,Meise,No Vegetarian Categories,1
pizzeria-casa-grande,0QN7O37N,Strombeek-Bever,No Vegetarian Categories,1
larganier-brussels,0QQ17711,Vilvoorde,No Vegetarian Categories,1
pastabar-2,0QQQPO11,Groot-Bijgaarden,No Vegetarian Categories,1
mia-pizza-3,0R515O7N,Groot-Bijgaarden,No Vegetarian Categories,1
sushi-tokyo,0RP5Q311,Groot-Bijgaarden,No Vegetarian Categories,1
poseidon-molenbeek,1N351,Strombeek-Bever,No Vegetarian Categories,1
fastchicken-vilvoorde,305300QN,Vilvoorde,No Vegetarian Categories,1
paparazzi-ganshoren,30R75R7N,Vilvoorde,No Vegetarian Categories,1
pam-pam-de-wand,3350R77N,Vilvoorde,No Vegetarian Categories,1
ninja-restaurant,3511QQ1,Groot-Bijgaarden,No Vegetarian Categories,1
de-hoek-van-marrakech,35QRP57N,Meise,No Vegetarian Categories,1
family-moment,3N57557N,Zellik,No Vegetarian Categories,1
de-zorba,3NO5Q57N,Vilvoorde,No Vegetarian Categories,1
tour-et-taxi,3NQ0357N,Zellik,No Vegetarian Categories,1
ristorante-la-famiglia,3O7Q10QN,Groot-Bijgaarden,No Vegetarian Categories,1
burger-house-jette,3OQ3PR7N,Vilvoorde,No Vegetarian Categories,1
snack-au-lunch-new,3PO5RP7N,Vilvoorde,No Vegetarian Categories,1
chicken-or-meat,3PP51R7N,Vilvoorde,No Vegetarian Categories,1
la-dolce-vita-meise,3RR7777N,Vilvoorde,No Vegetarian Categories,1
snack-o-tac,510P3R3,Groot-Bijgaarden,No Vegetarian Categories,1
picolina,513070N,Vilvoorde,No Vegetarian Categories,1
les-2-orients-laeken,530773N,Vilvoorde,No Vegetarian Categories,1
sos-lunch,5331N73,Wemmel,No Vegetarian Categories,1
maharaja-tandoori-2,5371113,Zaventem,No Vegetarian Categories,1
pizza-di-beqo,53O070N,Relegem,No Vegetarian Categories,1
snack-pizza-city,551NNR3,Vilvoorde,No Vegetarian Categories,1
lolympia,55O515N,Meise,No Vegetarian Categories,1
snack-dekan,55O7QNN,Wolvertem,No Vegetarian Categories,1
snack-hakan,5NNPNNN,Groot-Bijgaarden,No Vegetarian Categories,1
maharaja-tandoori,5NQ1113,Zaventem,No Vegetarian Categories,1
autentica-pizza,5PO1NR3,Brussegem,No Vegetarian Categories,1
cheap-times-fast-food,5QNONR3,Vilvoorde,No Vegetarian Categories,1
pizza-town,5R331R3,Wolvertem,No Vegetarian Categories,1
hoshi-hoshi,5R35RQ3,Zellik,No Vegetarian Categories,1
yume-sushi,N011ORO,Groot-Bijgaarden,No Vegetarian Categories,1
snack-cherif,N3PN5Q7,Vilvoorde,No Vegetarian Categories,1
tetiko-1,N3Q0N57,Vilvoorde,No Vegetarian Categories,1
snack-bizet,N3Q7R37,Linkebeek,No Vegetarian Categories,1
qi-tian,N501P07,Vilvoorde,No Vegetarian Categories,1
il-capo,N503005,Wolvertem,No Vegetarian Categories,1
pizza-minute-schaerbeek,N553N7R,Vilvoorde,No Vegetarian Categories,1
p-p,N5N5P5N,Vilvoorde,No Vegetarian Categories,1
pizzeria-nasreddin-1210-1,N5P0R3Q,Strombeek-Bever,No Vegetarian Categories,1
da-valentina,N5RNR57,Groot-Bijgaarden,No Vegetarian Categories,1
les-delices-du-liban,N7ONNRO,Diegem,No Vegetarian Categories,1
shinwi-ochange,N7QNQ15,Vilvoorde,No Vegetarian Categories,1
la-recette,NOO1ROR,Groot-Bijgaarden,No Vegetarian Categories,1
snack-mimoza,NP7PNPO,Strombeek-Bever,No Vegetarian Categories,1
argonautes,NPPP337,Vilvoorde,No Vegetarian Categories,1
snack-les-2-freres,NQ3N357,Groot-Bijgaarden,No Vegetarian Categories,1
pronto-pizza-laeken,NRO50PO,Meise,No Vegetarian Categories,1
thai-wok-express-brabant,NRPO1NR,Groot-Bijgaarden,No Vegetarian Categories,1
della-cassa,O0N555N1,Wemmel,No Vegetarian Categories,1
sushimi-1,O0PO335N,Zellik,No Vegetarian Categories,1
via-vai,O0RQR0R,Strombeek-Bever,No Vegetarian Categories,1
traiteur-emmanuel,O105O35N,Vilvoorde,No Vegetarian Categories,1
ramses-laeken-1,O1533O5N,Vilvoorde,No Vegetarian Categories,1
pizza-like,O17317R1,Groot-Bijgaarden,No Vegetarian Categories,1
kebapfood,O177P3PN,Groot-Bijgaarden,No Vegetarian Categories,1
the-house-of-chicken,O1PN01QN,Vilvoorde,No Vegetarian Categories,1
chamas-tacos-laeken,O31P707N,Vilvoorde,No Vegetarian Categories,1
pizzacut-ganshoren,O35P01PN,Groot-Bijgaarden,No Vegetarian Categories,1
mr-wok-molenbeek-saint-jean,O37030QN,Groot-Bijgaarden,No Vegetarian Categories,1
beirut-restaurant-libanais,O3O5R7R1,Groot-Bijgaarden,No Vegetarian Categories,1
ciky-sushi-bar,O3POO55N,Groot-Bijgaarden,No Vegetarian Categories,1
la-piazza-brussel,O3QO3O01,Wemmel,No Vegetarian Categories,1
pizza-service-1850,O51O5O5N,Vilvoorde,No Vegetarian Categories,1
nomak,O53QPQPN,Vilvoorde,No Vegetarian Categories,1
nour-al-cham-jette,O57333PN,Groot-Bijgaarden,No Vegetarian Categories,1
le-panorama-bar,O5ONQ5PN,Vilvoorde,No Vegetarian Categories,1
poisson-du-monde,O5QR317N,Vilvoorde,No Vegetarian Categories,1
poke-dream-laeken-1,O5QRN1QN,Zellik,No Vegetarian Categories,1
time-toast,O71QQRPN,Groot-Bijgaarden,No Vegetarian Categories,1
mams-burger,O73N1R01,Vilvoorde,No Vegetarian Categories,1
pizzeria-pazza-inter,O7P7Q0QN,Vilvoorde,No Vegetarian Categories,1
les-souvenirs-de-damas,ONRNRQPN,Vilvoorde,No Vegetarian Categories,1
rio-bar,ONRR1O5N,Vilvoorde,No Vegetarian Categories,1
kimchi-sushi,OO1PNON1,Vilvoorde,No Vegetarian Categories,1
pam-pam-laeken-2,OO50P3PN,Vilvoorde,No Vegetarian Categories,1
french-touch-koekelberg,OONQ50QN,Vilvoorde,No Vegetarian Categories,1
thai-wok-express-vilvoorde,OP00N111,Vilvoorde,No Vegetarian Categories,1
madison-smash-burger,OP17R07N,Vilvoorde,No Vegetarian Categories,1
otacos-jette,OP537RPN,Groot-Bijgaarden,No Vegetarian Categories,1
totalenergies-bruxelles,OP70RR01,Vilvoorde,No Vegetarian Categories,1
taki-maki,OP7RQRPN,Groot-Bijgaarden,No Vegetarian Categories,1
chicken-rock-schaarbeek,OPNP11QN,Vilvoorde,No Vegetarian Categories,1
al-tarboush,OPNQ1P7N,Vilvoorde,No Vegetarian Categories,1
hungry-restaurant,OPP3R17,Vilvoorde,No Vegetarian Categories,1
dar-pastila-1081,OPP531PN,Groot-Bijgaarden,No Vegetarian Categories,1
restaurant-10,OPPPPPPN,Relegem,No Vegetarian Categories,1
castello-fish,OPRP3RPN,Vilvoorde,No Vegetarian Categories,1
love-sushi,OQ5Q3N7N,Strombeek-Bever,No Vegetarian Categories,1
sensei-sushi,OQN0O3R,Groot-Bijgaarden,No Vegetarian Categories,1
simit-house-laeken,OQON517N,Vilvoorde,No Vegetarian Categories,1
tam-tam,OQP777N1,Strombeek-Bever,No Vegetarian Categories,1
sushi-buzz,OQPR007N,Vilvoorde,No Vegetarian Categories,1
pidem,OQRNO7PN,Vilvoorde,No Vegetarian Categories,1
friterie-houba,OR171011,Vilvoorde,No Vegetarian Categories,1
king-pizza-merchtem,OR3RRO5N,Wolvertem,No Vegetarian Categories,1
pizza-delice-jette-jette-1,OR717O01,Strombeek-Bever,No Vegetarian Categories,1
loulou-schaerbeek,ORN73O01,Meise,No Vegetarian Categories,1
wazawok-jette-1,ORPRN1PN,Groot-Bijgaarden,No Vegetarian Categories,1
mburger-molenbeek-1,ORQPQ17N,Haren,No Vegetarian Categories,1
mei-wei-cheng,Q070R33,Merchtem,No Vegetarian Categories,1
chez-yu-jin,Q1151OO,Wemmel,No Vegetarian Categories,1
mr-burger,QONQ07QN,Vilvoorde,No Vegetarian Categories,1
madame-gusto,R0NN1PQN,Groot-Bijgaarden,No Vegetarian Categories,1
sos-pasta,R0PON5QN,Wemmel,No Vegetarian Categories,1
wok-to-go-bruxelles,R100N5QN,Vilvoorde,No Vegetarian Categories,1
librairie-laeken,R1577PQN,Wemmel,No Vegetarian Categories,1
pizza-zirar,R1QP1OQN,Haren,No Vegetarian Categories,1
bread-and-olives,R1RR37QN,Strombeek-Bever,No Vegetarian Categories,1
milano-simonis,R3P5NOQN,Groot-Bijgaarden,No Vegetarian Categories,1
o-gourmand,R5155OQN,Vilvoorde,No Vegetarian Categories,1
the-good-cat,R51713QN,Groot-Bijgaarden,No Vegetarian Categories,1
houba-fish,R57N33QN,Vilvoorde,No Vegetarian Categories,1
snack-mutsaert-vilvoorde,R57P5PQN,Vilvoorde,No Vegetarian Categories,1
pizza-eight,R57R05QN,Vilvoorde,No Vegetarian Categories,1
snack-ledi,R5Q7QOQN,Vilvoorde,No Vegetarian Categories,1
andiamo-pizza-jette,R5R73NQN,Zellik,No Vegetarian Categories,1
benvenuto-bxl,R7O7P5QN,Strombeek-Bever,No Vegetarian Categories,1
traiteur-gianni-1020,RNQ5N3QN,Vilvoorde,No Vegetarian Categories,1
saporito,RO7333QN,Zellik,No Vegetarian Categories,1
peppermint-park,RON0OOQN,Groot-Bijgaarden,No Vegetarian Categories,1
pizzeria-houba,ROQP35QN,Strombeek-Bever,No Vegetarian Categories,1
snack-olaeken-bruxelles,RORP7PQN,Vilvoorde,No Vegetarian Categories,1
le-corner-1,RP37OPQN,Vilvoorde,No Vegetarian Categories,1
pizza-horako,RP7NN3QN,Groot-Bijgaarden,No Vegetarian Categories,1
hakko,RQNROPQN,Groot-Bijgaarden,No Vegetarian Categories,1
emirda-koftecisi-laeken,RRR37OQN,Vilvoorde,No Vegetarian Categories,1
pesto-bar,55033PN,Zandhoven,No Vegetarian Categories,1
chinees-restaurant-peking,5N75RQ3,Zandhoven,No Vegetarian Categories,1
sushi-king-1,5NO57QN,Turnhout,No Vegetarian Categories,1
sushihuis-brecht,N03OQP7,Kapellen,No Vegetarian Categories,1
de-chinese-wok,N53QR75,Schoten,No Vegetarian Categories,1
sushi-king-zoersel,NP0PO15,Zandhoven,No Vegetarian Categories,1
pizza-verona-schilde,O13NN3N1,Zandhoven,No Vegetarian Categories,1
chateau-pineau,O1500PPN,Westmalle,No Vegetarian Categories,1
saitama-sushi,O1Q31QQ,Schoten,No Vegetarian Categories,1
bella-italia-1,O7Q57N7N,Halle,No Vegetarian Categories,1
dominos-pizza-malle,ON0OO35N,Westmalle,"Pizzas vegan,Vegan Pizza's",2
genki-sushi,Q3QN3QO,Zandhoven,No Vegetarian Categories,1
wow-pizza,R50N3OQN,Zandhoven,No Vegetarian Categories,1
bagetino-deluxe,RPN1NPQN,Zandhoven,No Vegetarian Categories,1
foodbar-melisa,0POQ5Q11,Lanaken,No Vegetarian Categories,1
kebabstore-1,3QPR077N,Winterslag,No Vegetarian Categories,1
frituur-grillroom-dalia,N7Q5557,Waltwilder,Vegetarian snacks,1
el-bocado-bilzen,O373O7PN,Bilzen,No Vegetarian Categories,1
grill-house-centrum-genk,ONP3NQPN,Opglabbeek,No Vegetarian Categories,1
pizza-mi-mi,RQ5P55QN,Riemst,No Vegetarian Categories,1
your-kitchen-hasselt,RRPQ3PQN,Hasselt,No Vegetarian Categories,1
gonia-greek-bistro,0OPN3711,Kessel,No Vegetarian Categories,1
kazuki-sushi,315NQ57N,Holven,No Vegetarian Categories,1
qivvi,371ORP7N,Zandhoven,No Vegetarian Categories,1
pizza-talia-lier,3QQPN,Hove,No Vegetarian Categories,1
top-snack,3R5R377N,Zandhoven,No Vegetarian Categories,1
la-rosa-kessel-1,N05QORQ,Kessel,No Vegetarian Categories,1
elite-kebab,N500707,Kessel,No Vegetarian Categories,1
okinawa-sushi-grill,NNON55O,Zandhoven,No Vegetarian Categories,1
frituur-tiosco,NO7Q00R,Zandhoven,No Vegetarian Categories,1
frituur-nou-nou-lier,O0311111,Duffel,No Vegetarian Categories,1
il-cardinale-lier,O05P7101,Duffel,No Vegetarian Categories,1
baskent-nijlen,O1N7NNN1,Grobbendonk,No Vegetarian Categories,1
sushi-king-zandhoven,OO00RR5N,Zandhoven,No Vegetarian Categories,1
asian-huis,OPNP355N,Zandhoven,No Vegetarian Categories,1
eethuis-yuksel,PN1P1N,Zandhoven,No Vegetarian Categories,1
bouwelsepizzafoon,Q0QQ,Grobbendonk,Vegetarian pizzas,1
pizza-monza-nijlen,QROR,Grobbendonk,No Vegetarian Categories,1
dominos-pizza-nijlen,R1Q15NQN,Kessel,"Pizzas vegan,Vegan Pizza's",2
de-statie,R35771QN,Kessel,No Vegetarian Categories,1
dominos-pizza-sint-truiden,003Q0O7N,Kortijs,"Pizzas vegan,Vegan Pizza's",2
don-sako,03RQOO11,Kortijs,No Vegetarian Categories,1
the-foodhub,0535N37N,Kortijs,No Vegetarian Categories,1
pita-waremme-1,0715PP11,Kortijs,No Vegetarian Categories,1
doner-kebab-anatolia-hoepertingen,0N3R755N,Kortijs,No Vegetarian Categories,1
sushi-paradijs,0P3QO37N,Kortijs,No Vegetarian Categories,1
snacks-osman,357Q3P1,Kortijs,No Vegetarian Categories,1
pizzaespress-hannut,3NP055,Kortijs,No Vegetarian Categories,1
thai-break,3POPQ51,Kortijs,No Vegetarian Categories,1
orient-eethuis,3R370N,Kortijs,No Vegetarian Categories,1
wok-garden,5RPQP3N,Kortijs,No Vegetarian Categories,1
table-bouddha,N10Q1Q7,Kortijs,No Vegetarian Categories,1
allo-pizza-hannut,N5P0515,Kortijs,No Vegetarian Categories,1
eat-point-sint-truiden,O07ON7N1,Kortijs,No Vegetarian Categories,1
riad-marrakech,O3O530PN,Kortijs,No Vegetarian Categories,1
casa-pizza,OPP1O07N,Kortijs,No Vegetarian Categories,1
resto-simke,RP7RQNQN,Kortijs,No Vegetarian Categories,1
frituur-t-station,0Q53Q55N,Rumbeke,No Vegetarian Categories,1
snack-ailnor-roeselare,3O15PN7N,Rumbeke,No Vegetarian Categories,1
pitta-murat,3O7Q3N,Rumbeke,No Vegetarian Categories,1
ohana-roeselare,3PN0Q57N,Rumbeke,No Vegetarian Categories,1
pizzapasta-delice,N357RR7,Rumbeke,No Vegetarian Categories,1
snacks,NN1R55R,Rumbeke,No Vegetarian Categories,1
kings-boutique,NQ7P53Q,Rumbeke,No Vegetarian Categories,1
sole-mare,NQPO157,Rumbeke,No Vegetarian Categories,1
pizza-hut-delivery-roeselare-noordstraat,NRR1R1N,Rumbeke,No Vegetarian Categories,1
pita-babylon,ON0N5101,Rumbeke,No Vegetarian Categories,1
thenoodlebar,ON5RN17,Rumbeke,No Vegetarian Categories,1
belchicken-roeselare,R3NQ0OQN,Rumbeke,No Vegetarian Categories,1
dominos-pizza-roeselare-1,R557R31,Rumbeke,"Pizzas vegan,Vegan Pizza's",2
pitta-istanbul-staden,RO3PROQN,Koekelare,No Vegetarian Categories,1
rn-royal,05Q1ON31,Putte,No Vegetarian Categories,1
cesars,337PN,Mechelen,No Vegetarian Categories,1
pokehome,350P7R7N,Boortmeerbeek,No Vegetarian Categories,1
siam-elephant,3OPQPR7N,Hallaar,No Vegetarian Categories,1
doner-kebab-ali-baba,50R7P03,Putte,No Vegetarian Categories,1
the-black-horse,5O57P03,Booischot,No Vegetarian Categories,1
asian-kitchen,5P5R713,Putte,No Vegetarian Categories,1
aki-sushi-heist-od-berg,5RRO3R3,Putte,No Vegetarian Categories,1
poker-friet,N053305,Keerbergen,No Vegetarian Categories,1
dominos-pizza-heist-op-den-berg-bergsestraat,N15717O,Booischot,"Pizzas vegan,Vegan Pizza's",2
gli-amici,N7R53R7,Kessel,No Vegetarian Categories,1
heist-kebab,O5Q1RNNN,Booischot,No Vegetarian Categories,1
brasserie-de-stenen-molen-putte,O7507ON1,Mechelen,No Vegetarian Categories,1
eethuis-botan,O7Q1R17N,Putte,No Vegetarian Categories,1
tomo-sushi,O7Q5R7PN,Mechelen,No Vegetarian Categories,1
heide,OP1QQ07N,Putte,No Vegetarian Categories,1
nazar-pizza-kebap-putte-2,OP3Q77R1,Mechelen,No Vegetarian Categories,1
pizza-service-aarschot,OR107P7N,Tielt,No Vegetarian Categories,1
pizzaria-gunther,OR51QP7N,Putte,No Vegetarian Categories,1
pizza-efe-berlaar-1,QR377N3,Putte,No Vegetarian Categories,1
chens-takeaway-begijnendijk,R0P7N5QN,Rotselaar,No Vegetarian Categories,1
pizza-efe-itegem,R0PQ5Q,Putte,No Vegetarian Categories,1
makaio-nijlen,R3NP5OQN,Zandhoven,No Vegetarian Categories,1
china-putte,RR15PNQN,Beerzel,No Vegetarian Categories,1
pronto-pizza-merchtem,3QRO757N,Schoonaarde,No Vegetarian Categories,1
bij-de-griek,5550N73,Merchtem,No Vegetarian Categories,1
alex-grill-house,OO7375N1,Wolvertem,No Vegetarian Categories,1
pitta-seker-aalst,OQ737301,Aalst,No Vegetarian Categories,1
